distance_km,beds,icu,equipment_match,severity_weight,has_ventilator,has_defibrillator,has_ct_scan,has_blood_bank,has_icu_equipment,accepting,specialist_present,hospital_load,condition_severity,ot_available,was_selected
0.6669247901548306,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.16666666666666666,0
0.6624337436430416,0.38560049314076816,0.04,0.0,1.0,0,0,0,1,0,1,0,0.35,3,0.16666666666666666,0
0.32755046952703853,0.41246410897838653,0.04,0.0,1.0,0,0,0,1,0,1,0,0.5,3,0.16666666666666666,0
0.13766858295219186,0.6610609759511434,0.2,1.0,1.0,1,0,1,1,1,1,0,0.1,3,0.6666666666666666,0
0.5340375558510564,0.48958324689228405,0.04,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.16666666666666666,0
0.06611407013389273,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.3333333333333333,0
0.06046494126543063,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.16666666666666666,0
0.8399127245045535,0.9177483927092889,0.9,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,1
0.8426498953825572,0.8885364604221719,0.8,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,0
0.8377407714236967,0.4734890365184638,0.04,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.3333333333333333,0
0.061712689227566356,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.16666666666666666,0
0.0508390705480502,0.5971717099070198,0.16,0.0,1.0,1,0,0,1,1,1,0,0.65,3,0.0,0
0.050860798215474755,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.3333333333333333,0
0.05100868567140729,0.5239276485562145,0.08,0.0,1.0,0,0,0,1,0,1,0,0.45,3,0.16666666666666666,0
0.05569487349694551,0.8528133029917307,0.6,1.0,1.0,1,1,1,1,1,1,0,0.0,3,0.16666666666666666,0
0.8348035924759917,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,1
0.8764131595975709,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.3333333333333333,0
0.8708205532046758,0.48958324689228405,0.06,0.0,1.0,0,0,0,1,0,1,0,0.6,3,0.16666666666666666,0
0.05921962426797558,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.3333333333333333,0
0.3503366138785758,0.576258140012668,0.12,0.0,1.0,1,0,0,1,0,1,0,0.35,3,0.3333333333333333,0
0.05877014987170435,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.0578456436188507,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.16666666666666666,0
0.05799122004204446,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.8942071830208939,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,1
0.9361250210425851,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.9226852897536315,0.4458541583113122,0.04,0.0,1.0,0,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.05525790424394977,0.5971717099070198,0.16,0.0,1.0,1,0,0,1,1,1,0,0.65,3,0.0,0
0.05816035766444758,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.16666666666666666,0
0.059229044001858674,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.16666666666666666,0
0.45911960914320943,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.0,0
0.06568699667028442,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.3333333333333333,0
0.8814966812119602,0.9177483927092889,0.9,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,1
0.9011253270239138,0.576258140012668,0.12,0.0,1.0,1,0,0,1,0,1,0,0.35,3,0.3333333333333333,0
0.8981547147102451,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.05040906415834716,0.48958324689228405,0.06,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.0604427558835245,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.2434526239084185,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.7,3,0.3333333333333333,0
0.3175030035404092,0.6156757666995463,0.14,1.0,1.0,1,0,1,1,1,1,0,0.4,3,0.0,0
0.05033281905473554,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.6630679743223757,0.9177483927092889,0.9,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,1
0.7669780802385506,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.7575472460629201,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.3333333333333333,0
0.05896680854445433,1.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.3333333333333333,0
0.05050496379508757,0.7066621217140238,0.24,1.0,1.0,1,0,1,1,1,1,0,0.1,3,0.3333333333333333,0
0.06057329531848484,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.3333333333333333,0
0.6726981514685192,0.576258140012668,0.12,0.0,1.0,1,0,0,1,0,1,0,0.35,3,0.3333333333333333,0
0.22009825533422253,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.7,3,0.3333333333333333,0
0.7876211191449981,0.8885364604221719,0.8,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,1
0.9018894126632315,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.8943383417819182,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.3333333333333333,0
0.06065119035862565,0.4734890365184638,0.08,0.0,1.0,1,0,0,1,0,1,0,0.7,3,0.3333333333333333,0
0.3093597515393367,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.0,0
0.04590496959459067,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.16666666666666666,0
0.06083217812543186,0.5239276485562145,0.1,0.0,1.0,1,1,0,1,0,1,0,0.1,3,0.0,0
0.054759461573212535,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.667494693542304,0.8528133029917307,0.7,1.0,1.0,1,1,1,1,1,1,0,0.15,3,0.6666666666666666,1
0.6742662627458704,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.666991421655305,0.8068182131420991,0.5,1.0,1.0,1,1,1,1,1,1,0,0.5,3,0.6666666666666666,0
0.5486381703228603,0.7066621217140238,0.28,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.3333333333333333,0
0.05193120781268946,0.9177483927092889,0.9,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,0
0.061025057288272615,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.0,0
0.05182418110644448,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.056833983771764775,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.16666666666666666,0
0.8831874474466677,0.6322686066071146,0.3,0.0,1.0,1,0,0,1,0,1,0,0.6,3,0.3333333333333333,1
0.9308308727335602,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.16666666666666666,0
0.9179614394126036,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.18860750682185312,0.8528133029917307,0.6,1.0,1.0,1,1,1,1,1,1,0,0.0,3,0.16666666666666666,0
0.1731158570616591,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.3333333333333333,0
0.06642413933374715,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.1568443696506871,0.5522122565191372,0.1,0.0,1.0,0,0,0,1,0,1,0,0.35,3,0.0,0
0.0592416050383087,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.0,0
0.9402816013666299,0.576258140012668,0.16,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.16666666666666666,1
0.9218549265860616,0.38560049314076816,0.0,1.0,1.0,0,0,1,0,0,1,0,0.5,3,0.3333333333333333,0
0.8446799828033931,0.38560049314076816,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.3120957321062667,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.27219885328977705,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.0,0
0.06288485695695166,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.7,3,0.16666666666666666,0
0.2700781906830988,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.0596676035537959,0.48958324689228405,0.06,0.0,1.0,0,0,0,1,0,1,0,0.4,3,0.0,0
0.5308938450651093,0.576258140012668,0.16,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.16666666666666666,1
0.8191541519969492,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.16666666666666666,0
0.8137111512330247,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.7,3,0.0,0
0.1782726441405616,0.5239276485562145,0.08,0.0,1.0,0,0,0,1,0,1,0,0.45,3,0.16666666666666666,0
0.06774493623002797,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.0677231833129063,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.16666666666666666,0
0.061941453100519996,0.9177483927092889,0.9,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,0
0.14183445705483488,0.6610609759511434,0.2,1.0,1.0,1,0,1,1,1,1,0,0.1,3,0.6666666666666666,0
0.7450231013175269,0.8068182131420991,0.5,1.0,1.0,1,1,1,1,1,1,0,0.5,3,0.6666666666666666,1
0.8760779715160203,0.742147819125254,0.36,1.0,1.0,1,1,1,1,1,1,0,0.25,3,0.3333333333333333,0
0.8608659195707232,0.5971717099070198,0.16,0.0,1.0,1,0,0,1,1,1,0,0.65,3,0.0,0
0.13218933713384948,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.16666666666666666,0
0.841369125135842,0.576258140012668,0.12,0.0,1.0,1,0,0,1,0,1,0,0.25,3,0.16666666666666666,0
0.19480109005048002,0.3533310608570119,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.3333333333333333,0
0.049969481676101726,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.0,0
0.17244148839215323,0.41246410897838653,0.04,0.0,1.0,0,0,0,1,0,1,0,0.3,3,0.0,0
0.8343702368906156,0.6156757666995463,0.14,1.0,1.0,1,0,1,1,1,1,0,0.4,3,0.0,1
0.8407487896847636,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.8362730637984651,0.4458541583113122,0.04,1.0,1.0,0,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.054617834533511815,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.16666666666666666,0
0.06764310283620677,0.38560049314076816,0.04,1.0,1.0,0,0,0,1,0,1,0,0.35,3,0.16666666666666666,0
0.06812501333368935,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.3333333333333333,0
0.2428855138119022,0.5239276485562145,0.08,1.0,1.0,1,0,0,1,0,1,0,0.05,3,0.16666666666666666,0
0.06811222710894402,0.48958324689228405,0.08,1.0,1.0,1,0,0,1,0,1,0,0.2,3,0.0,0
0.7461869981257808,0.6156757666995463,0.14,1.0,1.0,1,0,1,1,1,1,0,0.4,3,0.0,1
0.7800052279428564,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.7646842235932486,0.4458541583113122,0.04,1.0,1.0,0,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.17700464786281364,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.225248359718234,0.41246410897838653,0.04,1.0,1.0,0,0,0,1,0,1,0,0.5,3,0.3333333333333333,0
0.06633096830281096,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.06698617297959146,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.16666666666666666,0
0.05507610974324702,0.7712009862815363,0.4,1.0,1.0,1,1,1,1,1,1,0,0.35,3,0.6666666666666666,0
0.602805061083116,0.4734890365184638,0.08,1.0,1.0,1,0,0,1,0,1,0,0.35,3,0.0,1
0.7401954471301194,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.7,3,0.0,0
0.7202790811773091,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.16666666666666666,0
0.06911331261954261,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,0
0.17100808379471694,0.7253818254421647,0.32,1.0,1.0,1,1,1,1,1,1,0,0.45,3,0.5,0
0.14363924377102752,0.6610609759511434,0.2,1.0,1.0,1,0,1,1,1,1,0,0.1,3,0.6666666666666666,0
0.06908738354107447,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.2666603439184991,0.6322686066071146,0.3,1.0,1.0,1,0,0,1,0,1,0,0.6,3,0.3333333333333333,0
0.9818560647614893,0.4458541583113122,0.06,1.0,1.0,1,0,0,1,0,1,0,0.45,3,0.3333333333333333,1
0.9412042338662664,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.16666666666666666,0
0.939838804758725,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.16666666666666666,0
0.10187753441228724,0.3533310608570119,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.3333333333333333,0
0.26950205216984074,0.8528133029917307,0.6,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.3333333333333333,0
0.278136800753438,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.2698668180439005,0.4458541583113122,0.06,1.0,1.0,0,0,0,1,0,1,0,0.4,3,0.3333333333333333,0
0.06673352911690562,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.7101308392044848,0.6322686066071146,0.3,1.0,1.0,1,0,0,1,0,1,0,0.6,3,0.3333333333333333,1
0.7744035342757727,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.0,0
0.7706395008214195,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.25341554269575434,0.38560049314076816,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.722205787463518,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.16666666666666666,0
0.7425663349956115,0.17666553042850594,0.0,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.3333333333333333,0
0.25732423053475345,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.16666666666666666,0
0.1455161070406277,0.7066621217140238,0.28,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.3333333333333333,0
0.7134753831336123,0.6322686066071146,0.3,1.0,1.0,1,0,0,1,0,1,0,0.6,3,0.3333333333333333,1
0.7893190513721057,0.5522122565191372,0.12,1.0,1.0,1,1,0,1,1,1,0,0.3,3,0.3333333333333333,0
0.7810851180998325,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.0,0
0.16708915464487528,0.8068182131420991,0.5,1.0,1.0,1,1,1,1,1,1,0,0.5,3,0.6666666666666666,0
0.058355654472528565,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,0
0.2741457438195767,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.16666666666666666,0
0.058390123729665205,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.3333333333333333,0
0.05421951693419174,0.576258140012668,0.12,1.0,1.0,1,0,0,1,0,1,0,0.35,3,0.3333333333333333,0
0.831523573887755,0.576258140012668,0.16,1.0,1.0,1,1,1,1,1,1,0,0.05,3,0.16666666666666666,1
0.8404585786661095,0.38560049314076816,0.0,0.0,1.0,0,0,1,0,0,1,0,0.5,3,0.3333333333333333,0
0.7476155322762102,0.38560049314076816,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.6047458586392503,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.3333333333333333,0
0.058798782095002944,0.4458541583113122,0.04,1.0,1.0,0,0,0,1,0,1,0,0.5,3,0.3333333333333333,0
0.05877267592829699,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.07846390535469412,0.5239276485562145,0.08,1.0,1.0,1,0,0,1,0,1,0,0.05,3,0.16666666666666666,0
0.1922814346092689,0.576258140012668,0.12,1.0,1.0,1,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.8435525377707169,0.6156757666995463,0.14,1.0,1.0,1,0,1,1,1,1,0,0.4,3,0.0,1
0.8859687311218268,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.3333333333333333,0
0.8832342712913224,0.48958324689228405,0.06,1.0,1.0,0,0,0,1,0,1,0,0.6,3,0.16666666666666666,0
0.06602920595364163,0.41246410897838653,0.04,1.0,1.0,0,0,0,1,0,1,0,0.7,3,0.3333333333333333,0
0.05964310923335055,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.16666666666666666,0
0.059932693035268256,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.3333333333333333,0
0.32302614756639353,0.576258140012668,0.12,1.0,1.0,1,0,0,1,0,1,0,0.35,3,0.3333333333333333,0
0.06760383920159388,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.0,0
0.8178800527953105,0.8068182131420991,0.44,1.0,1.0,1,1,1,1,1,1,0,0.2,3,0.16666666666666666,1
0.8936065101609435,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.0,0
0.8734214172720055,0.48958324689228405,0.06,1.0,1.0,0,0,0,1,0,1,0,0.4,3,0.0,0
0.06049775105618493,0.17666553042850594,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.0,0
0.054694745602890914,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.16666666666666666,0
0.81887749832912,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.16666666666666666,0
0.04935680744838791,0.5522122565191372,0.1,1.0,1.0,0,0,0,1,0,1,0,0.35,3,0.0,0
0.054489678438099334,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.8808124831664123,0.7066621217140238,0.24,1.0,1.0,1,0,1,1,1,1,0,0.1,3,0.3333333333333333,1
0.9785669304872978,0.4734890365184638,0.04,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.9306102613641455,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.23117877085604507,0.6610609759511434,0.2,1.0,1.0,1,0,1,1,1,1,0,0.55,3,0.3333333333333333,0
0.3865399745883217,0.8359593688625099,0.56,1.0,1.0,1,1,1,1,1,1,0,0.5,3,0.6666666666666666,0
0.05325202643014173,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.5,3,0.3333333333333333,0
0.06208417643198618,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.0,0
0.19522632461160538,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.0,0
0.6260262851755536,0.8068182131420991,0.5,1.0,1.0,1,1,1,1,1,1,0,0.5,3,0.6666666666666666,1
0.6946349900154363,0.5522122565191372,0.1,1.0,1.0,0,0,0,1,0,1,0,0.35,3,0.0,0
0.6881945809572423,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.16666666666666666,0
0.049144065262000325,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.3333333333333333,0
0.18442009296619621,0.38560049314076816,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.6264559955207216,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.3,3,0.16666666666666666,0
0.6275793661763599,0.6156757666995463,0.16,1.0,1.0,1,0,1,1,0,1,0,0.25,3,0.16666666666666666,0
0.16987411074446998,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.16666666666666666,0
0.6550926484063034,0.8528133029917307,0.7,1.0,1.0,1,1,1,1,1,1,0,0.15,3,0.6666666666666666,1
0.7470098953020011,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.7456979712783791,0.4734890365184638,0.04,0.0,1.0,0,0,0,0,0,1,0,0.65,3,0.16666666666666666,0
0.16515213800879577,0.31291771646377814,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.3333333333333333,0
0.16548652922691603,0.41246410897838653,0.04,1.0,1.0,0,0,0,1,0,1,0,0.5,3,0.16666666666666666,0
0.16752841403162733,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.05,3,0.3333333333333333,0
0.16559010236520574,0.5239276485562145,0.1,1.0,1.0,1,1,0,1,0,1,0,0.7,3,0.16666666666666666,0
0.24984431630854884,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.9452116514578169,0.7712009862815363,0.4,1.0,1.0,1,1,1,1,1,1,0,0.65,3,0.6666666666666666,1
0.9590768739974302,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.9399362932614634,0.4734890365184638,0.04,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.16666666666666666,0
0.3575770863785394,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.18296189172415012,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.3333333333333333,0
0.1627943319447011,0.38560049314076816,0.04,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.0,0
0.1914950489198628,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.1,3,0.0,0
0.22773453418152342,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.7995377313247932,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,1
0.8054676797569158,0.4458541583113122,0.04,1.0,1.0,0,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.8043221656437795,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.16666666666666666,0
0.06580396237990953,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.16666666666666666,0
0.06615830740930961,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.45,3,0.3333333333333333,0
0.05432639429584663,0.4458541583113122,0.04,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.0,0
0.3375570029411337,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.3437292393534562,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.35,3,0.3333333333333333,0
0.8245565512495272,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,1
0.8794294884520983,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.3333333333333333,0
0.8705581739324193,0.48958324689228405,0.06,1.0,1.0,0,0,0,1,0,1,0,0.6,3,0.16666666666666666,0
0.055444213381009945,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,3,0.3333333333333333,0
0.05969290811441945,0.31291771646377814,0.02,0.0,1.0,0,0,0,0,0,1,0,0.25,3,0.16666666666666666,0
0.060732875678835244,0.38560049314076816,0.02,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.33414370673543703,0.3533310608570119,0.02,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.16666666666666666,0
0.06094176998949206,0.8528133029917307,0.6,1.0,1.0,1,1,1,1,1,1,0,0.0,3,0.16666666666666666,0
0.8890585647306836,0.6156757666995463,0.14,1.0,1.0,1,0,1,1,1,1,0,0.4,3,0.0,1
0.9315008616855719,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
0.9144572201379163,0.4458541583113122,0.04,1.0,1.0,0,0,0,1,0,1,0,0.0,3,0.16666666666666666,0
0.06641899255585847,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.06648960470962098,0.17666553042850594,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.0,0
0.05493555175024951,0.5239276485562145,0.08,1.0,1.0,0,0,0,1,0,1,0,0.45,3,0.16666666666666666,0
0.06767626446955456,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.0,0
0.8890585647306836,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.0,0
0.9573603948602996,0.5239276485562145,0.1,1.0,1.0,1,1,0,1,0,1,0,0.1,3,0.0,1
0.9701742043763227,0.4458541583113122,0.06,1.0,1.0,0,0,0,1,0,1,0,0.5,3,0.16666666666666666,0
0.9579953940104075,0.31291771646377814,0.0,0.0,1.0,0,0,0,0,0,1,0,0.4,3,0.16666666666666666,0
0.2734526660375968,0.2588103241013484,0.0,0.0,1.0,0,0,0,0,0,1,0,0.6,3,0.16666666666666666,0
0.8274402732573708,0.288129070006334,0.0,0.0,1.0,0,0,0,0,0,1,0,0.55,3,0.16666666666666666,0
0.19498306271053514,0.5239276485562145,0.08,1.0,1.0,0,0,0,1,0,1,0,0.45,3,0.16666666666666666,0
0.7896676336314845,0.38560049314076816,0.04,1.0,1.0,0,0,0,1,0,1,0,0.35,3,0.16666666666666666,0
0.6764301508252089,0.38560049314076816,0.0,0.0,1.0,0,0,1,0,0,1,0,0.5,3,0.3333333333333333,0
0.7420328660666516,0.6322686066071146,0.16,1.0,1.0,1,0,1,1,1,1,0,0.6,3,0.0,1
0.8364793615519318,0.31291771646377814,0.0,0.0,1.0,0,0,0,0,0,1,0,0.2,3,0.3333333333333333,0
0.7469209171510195,0.2229270791556561,0.0,0.0,1.0,0,0,0,0,0,1,0,0.15,3,0.3333333333333333,0
